Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
476,0.01,16,18,8,0.00274624999999995,50.0
476,0.02,16,18,8,0.00274624999999995,50.0
476,0.05,16,18,9,0.005966666666666577,56.25
477,0.01,92,47,24,0.005492499999999993,26.08695652173913
477,0.02,92,47,26,0.006103076923076912,28.26086956521739
477,0.05,92,47,31,0.010395354838709674,33.69565217391305
478,0.01,32,17,7,0.003835714285714228,21.875
478,0.02,32,17,7,0.003835714285714228,21.875
478,0.05,32,17,13,0.01953153846153838,40.625
479,0.01,1,5,1,0.0024399999999999977,100.0
479,0.02,1,5,1,0.0024399999999999977,100.0
479,0.05,1,5,1,0.0024399999999999977,100.0
480,0.01,19,15,5,0.003907999999999978,26.31578947368421
480,0.02,19,15,6,0.005291666666666657,31.57894736842105
480,0.05,19,15,9,0.014648888888888859,47.36842105263158
481,0.01,45,30,5,0.0039039999999999964,11.11111111111111
481,0.02,45,30,6,0.0065083333333332645,13.333333333333334
481,0.05,45,30,10,0.01977439999999999,22.22222222222222
482,0.01,14,35,10,0.0031759999999999345,71.42857142857143
482,0.02,14,35,10,0.0031759999999999345,71.42857142857143
482,0.05,14,35,11,0.007326363636363631,78.57142857142857
483,0.01,8,5,3,0.0056966666666668315,37.5
483,0.02,8,5,3,0.0056966666666668315,37.5
483,0.05,8,5,4,0.013427500000000148,50.0
484,0.01,42,26,5,0.004881599999999997,11.904761904761905
484,0.02,42,26,5,0.004881599999999997,11.904761904761905
484,0.05,42,26,10,0.020507199999999993,23.80952380952381
485,0.01,23,29,13,0.002442307692307705,56.52173913043478
485,0.02,23,29,18,0.006103888888888859,78.26086956521739
485,0.05,23,29,18,0.006103888888888859,78.26086956521739
486,0.01,20,35,12,0.0040683333333333405,60.0
486,0.02,20,35,12,0.0040683333333333405,60.0
486,0.05,20,35,15,0.011230000000000028,75.0
487,0.01,4,11,4,0.0006125000000001268,100.0
487,0.02,4,11,4,0.0006125000000001268,100.0
487,0.05,4,11,4,0.0006125000000001268,100.0
488,0.01,11,27,11,0.0035509090909090187,100.0
488,0.02,11,27,11,0.0035509090909090187,100.0
488,0.05,11,27,11,0.0035509090909090187,100.0
489,0.01,3,11,3,0.0,100.0
489,0.02,3,11,3,0.0,100.0
489,0.05,3,11,3,0.0,100.0
490,0.01,38,21,5,0.005371399999999938,13.157894736842104
490,0.02,38,21,5,0.005371399999999938,13.157894736842104
490,0.05,38,21,6,0.010579499999999964,15.789473684210526
491,0.01,8,24,8,0.002747500000000125,100.0
491,0.02,8,24,8,0.002747500000000125,100.0
491,0.05,8,24,8,0.002747500000000125,100.0
492,0.01,15,50,15,0.0026046666666665885,100.0
492,0.02,15,50,15,0.0026046666666665885,100.0
492,0.05,15,50,15,0.0026046666666665885,100.0
493,0.01,20,13,10,0.002686999999999995,50.0
493,0.02,20,13,12,0.004884249999999961,60.0
493,0.05,20,13,13,0.006950076923076894,65.0
494,0.01,9,25,7,0.0034857142857142825,77.77777777777777
494,0.02,9,25,7,0.0034857142857142825,77.77777777777777
494,0.05,9,25,8,0.006406249999999947,88.88888888888889
495,0.01,8,11,3,0.0040733333333335215,37.5
495,0.02,8,11,3,0.0040733333333335215,37.5
495,0.05,8,11,7,0.020578571428571495,87.5
496,0.01,94,58,31,0.002833870967741928,32.97872340425532
496,0.02,94,58,33,0.003771818181818164,35.1063829787234
496,0.05,94,58,40,0.009337349999999977,42.5531914893617
497,0.01,20,28,5,0.0034159999999999967,25.0
497,0.02,20,28,7,0.006624285714285908,35.0
497,0.05,20,28,10,0.015622000000000113,50.0
498,0.01,14,21,9,0.0029855555555555746,64.28571428571429
498,0.02,14,21,12,0.006511666666666675,85.71428571428571
498,0.05,14,21,12,0.006511666666666675,85.71428571428571
499,0.01,4,18,2,0.0036599999999999966,50.0
499,0.02,4,18,2,0.0036599999999999966,50.0
499,0.05,4,18,3,0.018716666666666566,75.0
500,0.01,7,11,4,0.003049999999999997,57.142857142857146
500,0.02,7,11,4,0.003049999999999997,57.142857142857146
500,0.05,7,11,6,0.0170883333333333,85.71428571428571
501,0.01,9,18,5,0.0029279999999999974,55.55555555555556
501,0.02,9,18,6,0.0044750000000000805,66.66666666666667
501,0.05,9,18,7,0.00906714285714294,77.77777777777777
502,0.01,30,20,6,0.0036633333333332776,20.0
502,0.02,30,20,7,0.005581428571428531,23.333333333333332
502,0.05,30,20,8,0.008240749999999963,26.666666666666668
