Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
470,0.02,16,0,0,,0.0
470,0.05,16,0,0,,0.0
471,0.01,71,17,5,0.0039060000000000093,7.042253521126761
471,0.02,71,17,7,0.00802285714285714,9.859154929577464
471,0.05,71,17,14,0.02022892857142858,19.718309859154928
472,0.01,89,13,6,0.002849499999999968,6.741573033707865
472,0.02,89,13,7,0.004535285714285694,7.865168539325842
472,0.05,89,13,11,0.01709109090909089,12.359550561797754
473,0.01,24,23,12,0.002645833333333375,50.0
473,0.02,24,23,13,0.0033815384615385044,54.166666666666664
473,0.05,24,23,15,0.008790666666666709,62.5
474,0.01,41,24,15,0.0022782000000000006,36.58536585365854
474,0.02,41,24,15,0.0022782000000000006,36.58536585365854
474,0.05,41,24,16,0.003814312500000007,39.02439024390244
475,0.01,7,14,1,0.0024399999999999977,14.285714285714286
475,0.02,7,14,3,0.01139333333333307,42.857142857142854
475,0.05,7,14,6,0.02522666666666658,85.71428571428571
476,0.01,16,9,3,0.0,18.75
476,0.02,16,9,3,0.0,18.75
476,0.05,16,9,4,0.009767499999999929,25.0
477,0.01,92,23,12,0.003864999999999952,13.043478260869565
477,0.02,92,23,12,0.003864999999999952,13.043478260869565
477,0.05,92,23,15,0.010578666666666632,16.304347826086957
478,0.01,32,0,0,,0.0
478,0.02,32,0,0,,0.0
478,0.05,32,0,0,,0.0
479,0.01,1,3,1,0.004889999999999617,100.0
479,0.02,1,3,1,0.004889999999999617,100.0
479,0.05,1,3,1,0.004889999999999617,100.0
480,0.01,19,0,0,,0.0
480,0.02,19,0,0,,0.0
480,0.05,19,0,0,,0.0
481,0.01,45,6,0,,0.0
481,0.02,45,6,0,,0.0
481,0.05,45,6,0,,0.0
482,0.01,14,7,1,0.0,7.142857142857143
482,0.02,14,7,2,0.006105000000000249,14.285714285714286
482,0.05,14,7,3,0.018720000000000365,21.428571428571427
483,0.01,8,12,3,0.005696666666666683,37.5
483,0.02,8,12,3,0.005696666666666683,37.5
483,0.05,8,12,3,0.005696666666666683,37.5
484,0.01,42,23,9,0.0048813333333333426,21.428571428571427
484,0.02,42,23,11,0.006434727272727284,26.19047619047619
484,0.05,42,23,15,0.012368800000000003,35.714285714285715
485,0.01,23,18,10,0.0004889999999999839,43.47826086956522
485,0.02,23,18,11,0.0019981818181818082,47.82608695652174
485,0.05,23,18,12,0.004883333333333332,52.17391304347826
486,0.01,20,4,0,,0.0
486,0.02,20,4,2,0.01587000000000005,10.0
486,0.05,20,4,2,0.01587000000000005,10.0
487,0.01,4,7,2,0.0,50.0
487,0.02,4,7,2,0.0,50.0
487,0.05,4,7,2,0.0,50.0
488,0.01,11,6,3,0.0065099999999998675,27.272727272727273
488,0.02,11,6,4,0.008545000000000025,36.36363636363637
488,0.05,11,6,4,0.008545000000000025,36.36363636363637
489,0.01,3,8,3,0.0,100.0
489,0.02,3,8,3,0.0,100.0
489,0.05,3,8,3,0.0,100.0
490,0.01,38,9,3,0.002440333333333341,7.894736842105263
490,0.02,38,9,3,0.002440333333333341,7.894736842105263
490,0.05,38,9,4,0.01098650000000001,10.526315789473685
491,0.01,8,24,2,0.0036599999999999966,25.0
491,0.02,8,24,4,0.009765000000000024,50.0
491,0.05,8,24,7,0.019184285714285716,87.5
492,0.01,15,22,9,0.0024411111111110667,60.0
492,0.02,15,22,9,0.0024411111111110667,60.0
492,0.05,15,22,10,0.006103999999999843,66.66666666666667
493,0.01,20,9,1,0.007319999999999993,5.0
493,0.02,20,9,8,0.014037500000000036,40.0
493,0.05,20,9,8,0.014037500000000036,40.0
494,0.01,9,1,0,,0.0
494,0.02,9,1,0,,0.0
494,0.05,9,1,0,,0.0
495,0.01,8,5,1,0.004890000000000061,12.5
495,0.02,8,5,1,0.004890000000000061,12.5
495,0.05,8,5,1,0.004890000000000061,12.5
496,0.01,94,37,28,0.002267714285714278,29.78723404255319
496,0.02,94,37,31,0.0035447096774193524,32.97872340425532
496,0.05,94,37,31,0.0035447096774193524,32.97872340425532
497,0.01,20,6,0,,0.0
497,0.02,20,6,1,0.019530000000000047,5.0
497,0.05,20,6,2,0.026855000000000073,10.0
498,0.01,14,1,0,,0.0
498,0.02,14,1,0,,0.0
498,0.05,14,1,1,0.02685000000000004,7.142857142857143
499,0.01,4,2,0,,0.0
499,0.02,4,2,0,,0.0
499,0.05,4,2,1,0.024410000000000043,25.0
500,0.01,7,2,1,0.007319999999999993,14.285714285714286
500,0.02,7,2,1,0.007319999999999993,14.285714285714286
500,0.05,7,2,2,0.026855000000000073,28.571428571428573
501,0.01,9,4,2,0.00488500000000025,22.22222222222222
501,0.02,9,4,2,0.00488500000000025,22.22222222222222
501,0.05,9,4,4,0.023805000000000076,44.44444444444444
502,0.01,30,10,2,0.0012210000000000276,6.666666666666667
502,0.02,30,10,3,0.005697333333333369,10.0
502,0.05,30,10,4,0.015257999999999994,13.333333333333334
