Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
487,0.01,4,35,3,0.0016333333333335236,75.0
487,0.02,4,35,3,0.0016333333333335236,75.0
487,0.05,4,35,4,0.007937500000000153,100.0
488,0.01,11,32,2,0.0036599999999999966,18.181818181818183
488,0.02,11,32,5,0.011230000000000118,45.45454545454545
488,0.05,11,32,6,0.01342833333333345,54.54545454545455
489,0.01,3,32,0,,0.0
489,0.02,3,32,0,,0.0
489,0.05,3,32,0,,0.0
490,0.01,38,38,2,0.009765500000000038,5.2631578947368425
490,0.02,38,38,3,0.01139366666666671,7.894736842105263
490,0.05,38,38,3,0.01139366666666671,7.894736842105263
491,0.01,8,32,2,0.006109999999999616,25.0
491,0.02,8,32,2,0.006109999999999616,25.0
491,0.05,8,32,2,0.006109999999999616,25.0
492,0.01,15,32,1,0.0,6.666666666666667
492,0.02,15,32,2,0.006104999999999805,13.333333333333334
492,0.05,15,32,3,0.01302333333333324,20.0
493,0.01,20,39,5,0.003906400000000021,25.0
493,0.02,20,39,6,0.006103666666666656,30.0
493,0.05,20,39,7,0.009417428571428577,35.0
494,0.01,9,46,2,0.0036650000000006955,22.22222222222222
494,0.02,9,46,2,0.0036650000000006955,22.22222222222222
494,0.05,9,46,3,0.01872000000000007,33.333333333333336
495,0.01,8,32,0,,0.0
495,0.02,8,32,0,,0.0
495,0.05,8,32,1,0.039060000000000095,12.5
496,0.01,94,38,1,0.0,1.0638297872340425
496,0.02,94,38,5,0.014649999999999918,5.319148936170213
496,0.05,94,38,13,0.027419461538461514,13.829787234042554
497,0.01,20,35,4,0.002442500000000125,20.0
497,0.02,20,35,5,0.005860000000000021,25.0
497,0.05,20,35,6,0.01180166666666671,30.0
498,0.01,14,43,0,,0.0
498,0.02,14,43,1,0.019530000000000047,7.142857142857143
498,0.05,14,43,1,0.019530000000000047,7.142857142857143
499,0.01,4,35,2,0.006105000000000027,50.0
499,0.02,4,35,2,0.006105000000000027,50.0
499,0.05,4,35,2,0.006105000000000027,50.0
500,0.01,7,52,0,,0.0
500,0.02,7,52,0,,0.0
500,0.05,7,52,1,0.02685000000000004,14.285714285714286
501,0.01,9,32,0,,0.0
501,0.02,9,32,3,0.014646666666666844,33.333333333333336
501,0.05,9,32,6,0.019531666666666874,66.66666666666667
502,0.01,30,38,1,0.0,3.3333333333333335
502,0.02,30,38,4,0.012817499999999926,13.333333333333334
502,0.05,30,38,6,0.020752833333333238,20.0
