Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
465,0.05,97,9,4,0.03783749999999997,4.123711340206185
466,0.01,14,0,0,,0.0
466,0.02,14,0,0,,0.0
466,0.05,14,0,0,,0.0
467,0.01,39,2,0,,0.0
467,0.02,39,2,0,,0.0
467,0.05,39,2,0,,0.0
468,0.01,32,4,0,,0.0
468,0.02,32,4,0,,0.0
468,0.05,32,4,0,,0.0
469,0.01,11,0,0,,0.0
469,0.02,11,0,0,,0.0
469,0.05,11,0,0,,0.0
470,0.01,16,3,0,,0.0
470,0.02,16,3,0,,0.0
470,0.05,16,3,1,0.04882999999999971,6.25
471,0.01,71,8,1,0.009759999999999991,1.408450704225352
471,0.02,71,8,1,0.009759999999999991,1.408450704225352
471,0.05,71,8,3,0.030106666666666726,4.225352112676056
472,0.01,89,10,0,,0.0
472,0.02,89,10,0,,0.0
472,0.05,89,10,2,0.0354000000000001,2.247191011235955
473,0.01,24,16,3,0.0032566666666665376,12.5
473,0.02,24,16,4,0.005494999999999917,16.666666666666668
473,0.05,24,16,7,0.017438571428571477,29.166666666666668
474,0.01,41,4,0,,0.0
474,0.02,41,4,0,,0.0
474,0.05,41,4,4,0.0427225,9.75609756097561
475,0.01,7,4,0,,0.0
475,0.02,7,4,0,,0.0
475,0.05,7,4,0,,0.0
476,0.01,16,0,0,,0.0
476,0.02,16,0,0,,0.0
476,0.05,16,0,0,,0.0
477,0.01,92,13,3,0.007319999999999993,3.260869565217391
477,0.02,92,13,6,0.012205000000000021,6.521739130434782
477,0.05,92,13,11,0.022194545454545456,11.956521739130435
478,0.01,32,3,0,,0.0
478,0.02,32,3,0,,0.0
478,0.05,32,3,0,,0.0
479,0.01,1,0,0,,0.0
479,0.02,1,0,0,,0.0
479,0.05,1,0,0,,0.0
480,0.01,19,2,1,0.0,5.2631578947368425
480,0.02,19,2,1,0.0,5.2631578947368425
480,0.05,19,2,2,0.010985000000000023,10.526315789473685
481,0.01,45,14,1,0.0048800000000002175,2.2222222222222223
481,0.02,45,14,2,0.010985000000000134,4.444444444444445
481,0.05,45,14,3,0.01953000000000012,6.666666666666667
482,0.01,14,2,0,,0.0
482,0.02,14,2,0,,0.0
482,0.05,14,2,0,,0.0
483,0.01,8,0,0,,0.0
483,0.02,8,0,0,,0.0
483,0.05,8,0,0,,0.0
484,0.01,42,15,3,0.004070000000000018,7.142857142857143
484,0.02,42,15,4,0.007935500000000012,9.523809523809524
484,0.05,42,15,8,0.020142500000000035,19.047619047619047
485,0.01,23,26,3,0.004883333333333277,13.043478260869565
485,0.02,23,26,4,0.007934999999999859,17.391304347826086
485,0.05,23,26,7,0.0212742857142858,30.434782608695652
486,0.01,20,11,0,,0.0
486,0.02,20,11,0,,0.0
486,0.05,20,11,2,0.0415049999999999,10.0
487,0.01,4,0,0,,0.0
487,0.02,4,0,0,,0.0
487,0.05,4,0,0,,0.0
488,0.01,11,2,2,0.0,18.181818181818183
488,0.02,11,2,2,0.0,18.181818181818183
488,0.05,11,2,2,0.0,18.181818181818183
489,0.01,3,0,0,,0.0
489,0.02,3,0,0,,0.0
489,0.05,3,0,0,,0.0
490,0.01,38,4,0,,0.0
490,0.02,38,4,0,,0.0
490,0.05,38,4,0,,0.0
491,0.01,8,2,0,,0.0
491,0.02,8,2,0,,0.0
491,0.05,8,2,0,,0.0
492,0.01,15,23,5,0.005372000000000021,33.333333333333336
492,0.02,15,23,6,0.006511666666666767,40.0
492,0.05,15,23,10,0.01733399999999996,66.66666666666667
493,0.01,20,5,2,0.006099999999999994,10.0
493,0.02,20,5,4,0.010375000000000023,20.0
493,0.05,20,5,4,0.010375000000000023,20.0
494,0.01,9,5,0,,0.0
494,0.02,9,5,1,0.019529999999999603,11.11111111111111
494,0.05,9,5,2,0.029300000000000104,22.22222222222222
495,0.01,8,0,0,,0.0
495,0.02,8,0,0,,0.0
495,0.05,8,0,0,,0.0
496,0.01,94,24,10,0.002928299999999995,10.638297872340425
496,0.02,94,24,11,0.004437545454545454,11.702127659574469
496,0.05,94,24,19,0.016704368421052652,20.21276595744681
497,0.01,20,4,0,,0.0
497,0.02,20,4,0,,0.0
497,0.05,20,4,0,,0.0
498,0.01,14,0,0,,0.0
498,0.02,14,0,0,,0.0
498,0.05,14,0,0,,0.0
499,0.01,4,2,0,,0.0
499,0.02,4,2,0,,0.0
499,0.05,4,2,1,0.043950000000000156,25.0
500,0.01,7,0,0,,0.0
500,0.02,7,0,0,,0.0
500,0.05,7,0,0,,0.0
501,0.01,9,2,0,,0.0
501,0.02,9,2,1,0.01220999999999961,11.11111111111111
501,0.05,9,2,2,0.01709499999999986,22.22222222222222
502,0.01,30,2,0,,0.0
502,0.02,30,2,0,,0.0
502,0.05,30,2,1,0.03173999999999988,3.3333333333333335
