Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
485,0.01,23,17,12,0.00020333333333333314,52.17391304347826
485,0.02,23,17,12,0.00020333333333333314,52.17391304347826
485,0.05,23,17,13,0.0024415384615384694,56.52173913043478
486,0.01,20,16,4,0.005494999999999917,20.0
486,0.02,20,16,7,0.009069999999999976,35.0
486,0.05,20,16,10,0.015137999999999919,50.0
487,0.01,4,6,2,0.0,50.0
487,0.02,4,6,2,0.0,50.0
487,0.05,4,6,2,0.0,50.0
488,0.01,11,7,3,0.004883333333333499,27.272727272727273
488,0.02,11,7,4,0.007325000000000248,36.36363636363637
488,0.05,11,7,5,0.012206000000000295,45.45454545454545
489,0.01,3,8,3,0.0,100.0
489,0.02,3,8,3,0.0,100.0
489,0.05,3,8,3,0.0,100.0
490,0.01,38,2,1,0.0,2.6315789473684212
490,0.02,38,2,1,0.0,2.6315789473684212
490,0.05,38,2,2,0.01831250000000001,5.2631578947368425
491,0.01,8,19,3,0.0024399999999999977,37.5
491,0.02,8,19,3,0.0024399999999999977,37.5
491,0.05,8,19,6,0.016683333333333234,75.0
492,0.01,15,35,7,0.004531428571428567,46.666666666666664
492,0.02,15,35,11,0.007767272727272744,73.33333333333333
492,0.05,15,35,14,0.0148221428571428,93.33333333333333
493,0.01,20,10,8,0.001830000000000026,40.0
493,0.02,20,10,9,0.003796666666666695,45.0
493,0.05,20,10,9,0.003796666666666695,45.0
494,0.01,9,13,4,0.0018325000000003477,44.44444444444444
494,0.02,9,13,6,0.0061050000000003974,66.66666666666667
494,0.05,9,13,7,0.011860000000000426,77.77777777777777
495,0.01,8,2,1,0.004890000000000061,12.5
495,0.02,8,2,1,0.004890000000000061,12.5
495,0.05,8,2,1,0.004890000000000061,12.5
496,0.01,94,27,22,0.002330999999999977,23.404255319148938
496,0.02,94,27,23,0.002972695652173893,24.46808510638298
496,0.05,94,27,24,0.0038660833333333117,25.53191489361702
497,0.01,20,3,1,0.0024399999999999977,5.0
497,0.02,20,3,1,0.0024399999999999977,5.0
497,0.05,20,3,2,0.012209999999999943,10.0
498,0.01,14,1,0,,0.0
498,0.02,14,1,0,,0.0
498,0.05,14,1,0,,0.0
499,0.01,4,3,0,,0.0
499,0.02,4,3,0,,0.0
499,0.05,4,3,1,0.024410000000000043,25.0
500,0.01,7,0,0,,0.0
500,0.02,7,0,0,,0.0
500,0.05,7,0,0,,0.0
501,0.01,9,0,0,,0.0
501,0.02,9,0,0,,0.0
501,0.05,9,0,0,,0.0
502,0.01,30,3,1,0.0,3.3333333333333335
502,0.02,30,3,1,0.0,3.3333333333333335
502,0.05,30,3,2,0.021969999999999934,6.666666666666667
